word	language	ontology_id	backbone_label	backbone_level	scope	synonym_type	match_kind	evidence	candidate_blocks	flags	corpus_mentions	word_sources	rationale	design_key
rouge brique	fr	FLOPO:0988002	orange	1	RELATED	botanical_colour_name	vernacular	EVID:NIST_SP440	35 43	crosses_level1|translation	17	corpus	French 'rouge brique' read as English 'brick red'. Lexical equivalent of 'brick'. Documented senses span ISCC-NBS block(s) 35 43 across level-1 categories brown, orange; no backbone class below color covers all senses, so the word is a RELATED synonym of the majority/fallback level-1 class. PDF p.131 Sense tier used: botanical (2 sense(s)); all sources give blocks 15 16 19 35 43 46 55 58.	ISCCNBS:L1_003
roux doré	fr	FLOPO:0988015	reddish orange	2	NARROW	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	17	corpus	French 'roux doré' read as English 'golden rufous'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'rufous' class 'reddish orange' (tending towards 'golden').	ISCCNBS:L2_004
dark glossy green	en	FLOPO:0988023	green (ISCC-NBS level 2)	2	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|level_homonym	16	corpus	Modifier 'dark' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'glossy green'.	ISCCNBS:L2_017
dark rusty	en	FLOPO:0988002	orange	1	RELATED	botanical_colour_name	modified	EVID:NIST_SP440		crosses_level1|degree_modifier	16	corpus	Modifier 'dark' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a RELATED synonym of the class of its head 'rusty'.	ISCCNBS:L1_003
pale grayish	en	FLOPO:0988010	gray	1	RELATED	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier	16	corpus	Modifier 'pale' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a RELATED synonym of the class of its head 'grayish'.	ISCCNBS:L1_012
blanc gris	fr	FLOPO:0988009	white	1	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|translation	16	corpus	French 'blanc gris' read as English 'grayish white'. Modifier 'grayish' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'white'.	ISCCNBS:L1_011
vert gris	fr	PATO:0104007	grayish green	3	EXACT	botanical_colour_name	translation	EVID:NIST_SP440		translation|compound_reordered	16	corpus	French 'vert gris' read as English 'grayish green'. Literal ISCC-NBS name 'grayish green' (level 3).	ISCCNBS:L3_150
dark purple brown	en	FLOPO:0988003	brown	1	NARROW	botanical_colour_name	modified			components_cross_level1|compound_head_rule|degree_modifier	15	corpus	Modifier 'dark' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'purple brown'.	ISCCNBS:L1_004
glossy green	en	FLOPO:0988023	green (ISCC-NBS level 2)	2	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|level_homonym	15	corpus	Modifier 'glossy' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'green'.	ISCCNBS:L2_017
light castaneous	en	PATO:0001287	reddish brown	2	NARROW	botanical_colour_name	modified	DOI:10.1364/JOSA.39.000592|EVID:NIST_SP440|EVID:RIDGWAY_1912		degree_modifier|multi_block	15	corpus	Modifier 'light' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'castaneous'.	ISCCNBS:L2_005
pale chestnut	en	PATO:0001287	reddish brown	2	NARROW	botanical_colour_name	modified	DOI:10.1364/JOSA.39.000592|EVID:NIST_SP440|EVID:RIDGWAY_1912		degree_modifier|multi_block	15	corpus	Modifier 'pale' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'chestnut'.	ISCCNBS:L2_005
pale gray green	en	PATO:0104007	grayish green	3	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier	15	corpus	Modifier 'pale' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'gray green'.	ISCCNBS:L3_150
reddish yellow	en	FLOPO:0988004	yellow	1	NARROW	botanical_colour_name	compound_head			compound_head_rule|components_cross_level1	15	corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'yellow' class 'yellow' (tending towards 'reddish').	ISCCNBS:L1_005
shiny black	en	FLOPO:0988011	black	1	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier	15	corpus	Modifier 'shiny' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'black'.	ISCCNBS:L1_013
sulphur yellow	en	FLOPO:0988004	yellow	1	NARROW	botanical_colour_name	vernacular	EVID:NIST_SP440	82 97 98 101 102 104	multi_block	15	corpus	Lexical equivalent of 'sulphur'. Documented senses fall in ISCC-NBS block(s) 82 97 98 101 102 104; lowest covering backbone class is level 1 'yellow'. line number approximate (entry not cleanly matched in layout OCR); PDF p.184 Sense tier used: botanical (3 sense(s)); all sources give blocks 82 97 98 101 102 104.	ISCCNBS:L1_005
very dark brown	en	FLOPO:0988017	brown (ISCC-NBS level 2)	2	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|level_homonym	15	corpus	Modifier 'very dark' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'brown'.	ISCCNBS:L2_007
bronze	fr	FLOPO:0988018	yellowish brown	2	RELATED	botanical_colour_name	vernacular	EVID:NIST_SP440	77	no_botanical_source_tier_general|single_source_lifted_to_level2|translation	15	corpus	French 'bronze' read as English 'bronze'. Documented senses fall in ISCC-NBS block(s) 77; lowest covering backbone class is level 2 'yellowish brown'. M synonyms: Beeswax, Linoleum Brown, Wax Brown; PDF p.131 Sense tier used: general (1 sense(s)); all sources give blocks 77 95. Only one source places the word in a single block, so it is attached to that block's level-2 class rather than to the block itself.	ISCCNBS:L2_009
brun olive	fr	FLOPO:0988020	olive brown	2	EXACT	botanical_colour_name	translation	EVID:NIST_SP440		translation|compound_reordered	15	corpus	French 'brun olive' read as English 'olive brown'. Literal ISCC-NBS name 'olive brown' (level 2).	ISCCNBS:L2_011
châtain	fr	PATO:0001287	reddish brown	2	NARROW	botanical_colour_name	vernacular	DOI:10.1364/JOSA.39.000592|EVID:NIST_SP440|EVID:RIDGWAY_1912	43 44 46 47	multi_block|translation	15	corpus	French 'châtain' read as English 'chestnut'. Documented senses fall in ISCC-NBS block(s) 43 44 46 47; lowest covering backbone class is level 2 'reddish brown'. M synonyms: Brown Bay, Brownstone, Castaneous, Marone, Marron, Marrone; PDF p.137 Sense tier used: botanical (4 sense(s)); all sources give blocks 43 44 46 47 61.	ISCCNBS:L2_005
gris roussâtre	fr	FLOPO:0988010	gray	1	NARROW	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	15	corpus	French 'gris roussâtre' read as English 'rufous gray'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'gray' class 'gray' (tending towards 'rufous').	ISCCNBS:L1_012
jaune fauve	fr	FLOPO:0988004	yellow	1	NARROW	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	15	corpus	French 'jaune fauve' read as English 'fulvous yellow'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'yellow' class 'yellow' (tending towards 'fulvous').	ISCCNBS:L1_005
rouge écarlate	fr	FLOPO:0988001	red	1	NARROW	botanical_colour_name	compound_head			compound_head_rule|translation	15	corpus	French 'rouge écarlate' read as English 'scarlet red'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'red' class 'red' (tending towards 'scarlet').	ISCCNBS:L1_002
violet pourpre	fr	FLOPO:0988027	violet	2	NARROW	botanical_colour_name	compound_head			compound_head_rule|translation	15	corpus	French 'violet pourpre' read as English 'purplish violet'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'violet' class 'violet' (tending towards 'purplish').	ISCCNBS:L2_022
dark castaneous	en	PATO:0001287	reddish brown	2	NARROW	botanical_colour_name	modified	DOI:10.1364/JOSA.39.000592|EVID:NIST_SP440|EVID:RIDGWAY_1912		degree_modifier|multi_block	14	corpus	Modifier 'dark' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'castaneous'.	ISCCNBS:L2_005
grayish black	en	FLOPO:0988011	black	1	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier	14	corpus	Modifier 'grayish' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'black'.	ISCCNBS:L1_013
pinkish yellow	en	FLOPO:0988004	yellow	1	NARROW	botanical_colour_name	compound_head			compound_head_rule|components_cross_level1	14	corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'yellow' class 'yellow' (tending towards 'pinkish').	ISCCNBS:L1_005
rose purple	en	FLOPO:0988008	purple	1	NARROW	botanical_colour_name	compound_head			compound_head_rule|components_cross_level1	14	botanical_terminology|corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'purple' class 'purple' (tending towards 'rose').	ISCCNBS:L1_010
gris blanc	fr	FLOPO:0988010	gray	1	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|translation	14	corpus	French 'gris blanc' read as English 'whitish gray'. Modifier 'whitish' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'gray'.	ISCCNBS:L1_012
noir violacé	fr	FLOPO:0988011	black	1	NARROW	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	14	corpus	French 'noir violacé' read as English 'violaceous black'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'black' class 'black' (tending towards 'violaceous').	ISCCNBS:L1_013
saumon	fr	FLOPO:0988000	pink	1	RELATED	botanical_colour_name	vernacular	DOI:10.1364/JOSA.39.000592|EVID:NIST_SP440|EVID:RIDGWAY_1912	28 29 31 33 52 53 71 73 89	crosses_level1|translation	14	corpus	French 'saumon' read as English 'salmon'. Documented senses span ISCC-NBS block(s) 28 29 31 33 52 53 71 73 89 across level-1 categories orange, pink, yellow; no backbone class below color covers all senses, so the word is a RELATED synonym of the majority/fallback level-1 class. line number approximate (entry not cleanly matched in layout OCR); PDF p.179 Sense tier used: botanical (4 sense(s)); all sources give blocks 26 28 29 31 33 37 52 53 71 73 89.	ISCCNBS:L1_001
blackish gray	en	FLOPO:0988010	gray	1	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier	13	corpus	Modifier 'blackish' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'gray'.	ISCCNBS:L1_012
bluish purple	en	FLOPO:0988008	purple	1	NARROW	botanical_colour_name	compound_head			compound_head_rule|components_cross_level1	13	corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'purple' class 'purple' (tending towards 'bluish').	ISCCNBS:L1_010
bright scarlet	en	FLOPO:0988001	red	1	RELATED	botanical_colour_name	modified	EVID:NIST_SP440		crosses_level1|degree_modifier	13	FLOPO value label|corpus	Modifier 'bright' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a RELATED synonym of the class of its head 'scarlet'.	ISCCNBS:L1_002
brown gray	en	FLOPO:0988089	brownish gray	3	EXACT	botanical_colour_name	iscc_variant	EVID:NIST_SP440			13	corpus	'-ish' variant of the ISCC-NBS name 'brownish gray' (level 3).	ISCCNBS:L3_064
flesh	en	FLOPO:0988012	pink (ISCC-NBS level 2)	2	NARROW	botanical_colour_name	vernacular	EVID:NIST_SP440	5	single_source_lifted_to_level2	13	corpus	Documented senses fall in ISCC-NBS block(s) 5; lowest covering backbone class is level 2 'pink'. M synonyms: Moonlight, Natural; PDF p.144 Sense tier used: botanical (1 sense(s)); all sources give blocks 5 73 93. Only one source places the word in a single block, so it is attached to that block's level-2 class rather than to the block itself.	ISCCNBS:L2_001
medium brown	en	FLOPO:0988017	brown (ISCC-NBS level 2)	2	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|level_homonym	13	corpus	Modifier 'medium' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'brown'.	ISCCNBS:L2_007
mid brown	en	FLOPO:0988017	brown (ISCC-NBS level 2)	2	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|level_homonym	13	corpus	Modifier 'mid' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'brown'.	ISCCNBS:L2_007
rusty red	en	FLOPO:0988002	orange	1	RELATED	botanical_colour_name	vernacular	EVID:NIST_SP440	37 38 43 55	crosses_level1	13	corpus	Lexical equivalent of 'ferruginous'. Documented senses span ISCC-NBS block(s) 37 38 43 55 across level-1 categories brown, orange; no backbone class below color covers all senses, so the word is a RELATED synonym of the majority/fallback level-1 class. line number approximate (entry not cleanly matched in layout OCR); PDF p.143 Sense tier used: botanical (2 sense(s)); all sources give blocks 37 38 43 55.	ISCCNBS:L1_003
yellowish red	en	FLOPO:0988001	red	1	NARROW	botanical_colour_name	compound_head			compound_head_rule|components_cross_level1	13	corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'red' class 'red' (tending towards 'yellowish').	ISCCNBS:L1_002
bleu violet	fr	FLOPO:0988007	blue	1	NARROW	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	13	corpus	French 'bleu violet' read as English 'violetish blue'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'blue' class 'blue' (tending towards 'violetish').	ISCCNBS:L1_009
brun chocolat	fr	FLOPO:0988072	grayish reddish brown	3	NARROW	botanical_colour_name	vernacular	DOI:10.1364/JOSA.39.000592|EVID:NIST_SP440|EVID:RIDGWAY_1912	46	translation	13	corpus	French 'brun chocolat' read as English 'chocolate brown'. Lexical equivalent of 'chocolate'. Documented senses fall in ISCC-NBS block(s) 46; lowest covering backbone class is level 3 'grayish reddish brown'. PDF p.137 Sense tier used: botanical (2 sense(s)); all sources give blocks 19 22 23 41 46 62 64 81 266.	ISCCNBS:L3_046
gris olivâtre	fr	FLOPO:0988010	gray	1	NARROW	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	13	corpus	French 'gris olivâtre' read as English 'olivaceous gray'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'gray' class 'gray' (tending towards 'olivaceous').	ISCCNBS:L1_012
gris rosé	fr	FLOPO:0988037	pinkish gray	3	EXACT	botanical_colour_name	translation	EVID:NIST_SP440		translation|compound_reordered	13	corpus	French 'gris rosé' read as English 'pinkish gray'. Literal ISCC-NBS name 'pinkish gray' (level 3).	ISCCNBS:L3_010
