po_id	po_label	pato_id	pato_label	proposed_label	review_scope	pato_is_attribute	evidence_count	origins	example_1	example_2	example_3	review_status	reviewer	review_date	review_notes
PO_0025073	branch	PATO_0001284	desaturated red	branch desaturated red	reusable_phenotype	false	1	saudi_ncvc:1	Gymnosporia senegalensis (Lam.) Loes. (p178): branches pale red			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025073	branch	PATO_0001802	loose	branch loose	reusable_phenotype	false	1	saudi_ncvc:1	Abrus bottae Deflers (p289): lax (soft) branches			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025073	branch	PATO_0001846	tangled	branch tangled	reusable_phenotype	false	1	saudi_ncvc:1	Capparis decidua (Forssk.) Edgew. (p170): branches green, tangled			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025073	branch	PATO_0001989	sinuous	branch sinuous	reusable_phenotype	false	1	saudi_ncvc:1	Grewia tembensis Fresen. (p209): zigzag			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025073	branch	PATO_0002310	robust	branch robust	reusable_phenotype	false	1	saudi_ncvc:1	Erica arborea L. (p47): large, sturdy			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025073	branch	PATO_0104020	blue green	branch blue green	reusable_phenotype	false	1	saudi_ncvc:1	Deverra tortuosa (Desf.) DC. (p133): bluish-green in colour			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025073	branch	PATO_0104311	purplish red	branch purplish red	reusable_phenotype	false	1	saudi_ncvc:1	Vachellia flava (Forssk.) Kyal. & Boatwr. (p59): branches purplish red			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025083	strobilus	PATO_0000323	white	strobilus white	reusable_phenotype	false	1	saudi_ncvc:1	Ephedra ciliata Fisch. & C.A.Mey. (p284): white			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025083	strobilus	PATO_0000952	brown	strobilus brown	reusable_phenotype	false	1	saudi_ncvc:1	Juniperus phoenicea L. (p43): flowers [cones] brown in form			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025083	strobilus	PATO_0000953	orange	strobilus orange	reusable_phenotype	false	1	saudi_ncvc:1	Ephedra pachyclada Boiss. (p184): cones orange			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025083	strobilus	PATO_0001354	translucent	strobilus translucent	reusable_phenotype	false	1	saudi_ncvc:1	Ephedra ciliata Fisch. & C.A.Mey. (p284): translucent, grape-like			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025083	strobilus	PATO_0001499	spherical	strobilus spherical	reusable_phenotype	false	1	saudi_ncvc:1	Ephedra pachyclada Boiss. (p184): the small cones spherical			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025083	strobilus	PATO_0002351	fleshy	strobilus fleshy	reusable_phenotype	false	1	saudi_ncvc:1	Ephedra ciliata Fisch. & C.A.Mey. (p284): fruit is fleshy			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025169	prickle	PATO_0002310	robust	prickle robust	reusable_phenotype	false	1	saudi_ncvc:1	Senegalia asak (Forssk.) Kyal. & Boatwr. (p54): strong			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025172	thorn	PATO_0001245	dark brown	thorn dark brown	reusable_phenotype	false	1	saudi_ncvc:1	Senegalia mellifera (Benth.) Seigler & Ebinger (p56): dark brown			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025172	thorn	PATO_0002310	robust	thorn robust	reusable_phenotype	false	1	saudi_ncvc:1	Senegalia mellifera (Benth.) Seigler & Ebinger (p56): strong			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025172	thorn	PATO_0104016	terete	thorn terete	reusable_phenotype	false	1	saudi_ncvc:1	Vachellia flava (Forssk.) Kyal. & Boatwr. (p59): thorns terete (round			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025174	spine stipule	PATO_0001419	sharp	spine stipule sharp	reusable_phenotype	false	1	saudi_ncvc:1	Capparis spinosa L. (p171): pairs of small, sharp spines modified from stipules			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025174	spine stipule	PATO_0002149	ivory	spine stipule ivory	reusable_phenotype	false	1	saudi_ncvc:1	Vachellia gerrardii var. najdensis (Chaudhary) Ragup., Seigler, Ebinger & Maslin (p60): ivory-coloured			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025174	spine stipule	PATO_0002180	straight	spine stipule straight	reusable_phenotype	false	1	saudi_ncvc:1	Ziziphus nummularia (Burm.f.) Wight & Arn. (p89): straight			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025174	spine stipule	PATO_0002215	falciform	spine stipule falciform	reusable_phenotype	false	1	saudi_ncvc:1	Capparis tomentosa Lam. (p173): stipules bearing a pair of hooked spines			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025248	pseudostem	PATO_0000122	length	pseudostem length	reusable_trait	true	1	saudi_ncvc:1	Scadoxus multiflorus (Martyn) Raf. (p261): 25–40 cm long			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025355	corm	PATO_0005014	subspherical	corm subspherical	reusable_phenotype	false	1	saudi_ncvc:1	Moraea sisyrinchium (L.) Ker Gawl. (p304): subspherical corm			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025599	pistillate flower	PATO_0000383	female	pistillate flower female	reusable_phenotype	false	1	saudi_ncvc:1	Atriplex halimus L. (p117): female flowers			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025600	staminate flower	PATO_0000323	white	staminate flower white	reusable_phenotype	false	1	saudi_ncvc:1	Pandanus tectorius Parkinson (p82): male flowers are yellowish white			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025600	staminate flower	PATO_0000384	male	staminate flower male	reusable_phenotype	false	1	saudi_ncvc:1	Atriplex halimus L. (p117): male and female flowers			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025600	staminate flower	PATO_0001334	diameter	staminate flower diameter	reusable_trait	true	1	saudi_ncvc:1	Suaeda monoica Forssk. ex J.F.Gmel. (p129): 3 mm in diameter			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025600	staminate flower	PATO_0001436	sessile (sensu botany)	staminate flower sessile (sensu botany)	reusable_phenotype	false	1	saudi_ncvc:1	Ficus salicifolia Vahl (p74): male flowers are sessile			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025600	staminate flower	PATO_0001499	spherical	staminate flower spherical	reusable_phenotype	false	1	saudi_ncvc:1	Suaeda monoica Forssk. ex J.F.Gmel. (p129): the male flowers developing first, globose			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025600	staminate flower	PATO_0001979	lobed	staminate flower lobed	reusable_phenotype	false	1	saudi_ncvc:1	Suaeda monoica Forssk. ex J.F.Gmel. (p129): deeply divided			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030091	capsule fruit	PATO_0000386	hard	capsule fruit hard	reusable_phenotype	false	1	saudi_ncvc:1	Trichilia emetica Vahl (p70): hard			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030091	capsule fruit	PATO_0000454	hairy	capsule fruit hairy	reusable_phenotype	false	1	saudi_ncvc:1	Dombeya torrida (J.F.Gmel.) Bamps (p69): hairy			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030091	capsule fruit	PATO_0000946	oblong	capsule fruit oblong	reusable_phenotype	false	1	saudi_ncvc:1	Woodfordia fruticosa (L.) Kurz (p206): linear-oblong			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030091	capsule fruit	PATO_0001424	violet	capsule fruit violet	reusable_phenotype	false	1	saudi_ncvc:1	Lawsonia inermis L. (p205): violet-green			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030091	capsule fruit	PATO_0001891	ovate	capsule fruit ovate	reusable_phenotype	false	1	saudi_ncvc:1	Woodfordia fruticosa (L.) Kurz (p206): ovoid			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030100	legume fruit	PATO_0000320	green	legume fruit green	reusable_phenotype	false	1	saudi_ncvc:1	Vachellia tortilis subsp. tortilis (p67): green in colour			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030100	legume fruit	PATO_0000404	coiled	legume fruit coiled	reusable_phenotype	false	1	saudi_ncvc:1	Vachellia tortilis subsp. raddiana (Savi) Kyal. & Boatwr. (p66): spirally coiled			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030100	legume fruit	PATO_0000950	grey	legume fruit grey	reusable_phenotype	false	1	saudi_ncvc:1	Vachellia nilotica subsp. indica (Benth.) Kyal. & Boatwr. (p62): grey			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030100	legume fruit	PATO_0000951	purple	legume fruit purple	reusable_phenotype	false	1	saudi_ncvc:1	Vachellia origena (Hunde) Kyal. & Boatwr. (p63): purple			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030100	legume fruit	PATO_0001199	linear	legume fruit linear	reusable_phenotype	false	1	saudi_ncvc:1	Teramnus repens subsp. gracilis (Chiov.) Verdc. (p198): linear pods			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030100	legume fruit	PATO_0001287	red brown	legume fruit red brown	reusable_phenotype	false	1	saudi_ncvc:1	Vachellia johnwoodii (Boulos) Ragup., Seigler, Ebinger & Maslin (p61): pods reddish brown			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030100	legume fruit	PATO_0001365	spiny	legume fruit spiny	reusable_phenotype	false	1	saudi_ncvc:1	Taverniera aegyptiaca Boiss. (p194): pods with scattered spines			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030100	legume fruit	PATO_0002165	drooping	legume fruit drooping	reusable_phenotype	false	1	saudi_ncvc:1	Sesbania leptocarpa DC. (p192): pendulous, narrow pods			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030100	legume fruit	PATO_0002212	slender	legume fruit slender	reusable_phenotype	false	1	saudi_ncvc:1	Vachellia flava (Forssk.) Kyal. & Boatwr. (p59): slender			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030100	legume fruit	PATO_0002254	flattened	legume fruit flattened	reusable_phenotype	false	1	saudi_ncvc:1	Senna alexandrina Mill. (p190): compressed and flat pods			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030100	legume fruit	PATO_0002457	leaf-like	legume fruit leaf-like	reusable_phenotype	false	1	saudi_ncvc:1	Senna italica Mill. (p191): leaf-like			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030100	legume fruit	PATO_0104311	purplish red	legume fruit purplish red	reusable_phenotype	false	1	saudi_ncvc:1	Vachellia etbaica (Schweinf.) Kyal. & Boatwr. (p58): pods purplish red			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030102	nut fruit	PATO_0000327	low brightness	nut fruit low brightness	reusable_phenotype	false	1	saudi_ncvc:1	Ocimum forskoelei Benth. (p203): dark nutlet			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030102	nut fruit	PATO_0001499	spherical	nut fruit spherical	reusable_phenotype	false	1	saudi_ncvc:1	Ocimum forskoelei Benth. (p203): spherical			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030102	nut fruit	PATO_0001540	glutinous	nut fruit glutinous	reusable_phenotype	false	1	saudi_ncvc:1	Ocimum forskoelei Benth. (p203): mucilaginous when wet			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030102	nut fruit	PATO_0001891	ovate	nut fruit ovate	reusable_phenotype	false	1	saudi_ncvc:1	Alkanna orientalis (L.) Boiss. (p274): ovate in shape			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030102	nut fruit	PATO_0001936	obovate	nut fruit obovate	reusable_phenotype	false	1	saudi_ncvc:1	Otostegia fruticosa (Forssk.) Schweinf. ex Penzig (p305): obovate in shape			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030102	nut fruit	PATO_0002215	falciform	nut fruit falciform	reusable_phenotype	false	1	saudi_ncvc:1	Alkanna orientalis (L.) Boiss. (p274): hooked beak			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030102	nut fruit	PATO_0002359	broad	nut fruit broad	reusable_phenotype	false	1	saudi_ncvc:1	Lavandula dentata L. (p201): broad			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030103	drupe fruit	PATO_0000122	length	drupe fruit length	reusable_trait	true	1	saudi_ncvc:1	Tinospora bakis (A.Rich.) Miers (p307): 6 mm long			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030103	drupe fruit	PATO_0000317	black	drupe fruit black	reusable_phenotype	false	1	saudi_ncvc:1	Premna resinosa (Hochst.) Schauer (p204): black			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030103	drupe fruit	PATO_0000453	glabrous	drupe fruit glabrous	reusable_phenotype	false	1	saudi_ncvc:1	Rubus creticus Tourn. ex L. (p314): glabrous			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030103	drupe fruit	PATO_0001373	glistening	drupe fruit glistening	reusable_phenotype	false	1	saudi_ncvc:1	Osyris lanceolata Hochst. & Steud. (p315): shiny red			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030103	drupe fruit	PATO_0001482	prominent	drupe fruit prominent	reusable_phenotype	false	1	saudi_ncvc:1	Rubus creticus Tourn. ex L. (p314): prominent			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030105	follicle fruit	PATO_0000122	length	follicle fruit length	reusable_trait	true	1	saudi_ncvc:1	Gomphocarpus fruticosus (L.) W.T.Aiton (p138): 20-50 mm long			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030105	follicle fruit	PATO_0000327	low brightness	follicle fruit low brightness	reusable_phenotype	false	1	saudi_ncvc:1	Gomphocarpus sinaicus Boiss. (p139): dark spines			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030105	follicle fruit	PATO_0000386	hard	follicle fruit hard	reusable_phenotype	false	1	saudi_ncvc:1	Gomphocarpus sinaicus Boiss. (p139): very hard			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
